t,best,solver,dim
1872,-4.545444788032571,vanila-des,50
1873,-4.545444788032571,vanila-des,50
1874,-4.545444788032571,vanila-des,50
1875,-4.545444788032571,vanila-des,50
1876,-4.545444788032571,vanila-des,50
1877,-4.545444788032571,vanila-des,50
1878,-4.545444788032571,vanila-des,50
1879,-4.545444788032571,vanila-des,50
1880,-4.545444788032571,vanila-des,50
1881,-4.545444788032571,vanila-des,50
1882,-4.545444788032571,vanila-des,50
1883,-4.545444788032571,vanila-des,50
1884,-4.545444788032571,vanila-des,50
1885,-4.545444788032571,vanila-des,50
1886,-4.545444788032571,vanila-des,50
1887,-4.545444788032571,vanila-des,50
1888,-4.545444788032571,vanila-des,50
1889,-4.545444788032571,vanila-des,50
1890,-4.545444788032571,vanila-des,50
1891,-4.545444788032571,vanila-des,50
1892,-4.545444788032571,vanila-des,50
1893,-4.545444788032571,vanila-des,50
1894,-4.545444788032571,vanila-des,50
1895,-4.546644671523472,vanila-des,50
1896,-4.546644671523472,vanila-des,50
1897,-4.546644671523472,vanila-des,50
1898,-4.546644671523472,vanila-des,50
1899,-4.546644671523472,vanila-des,50
1900,-4.546644671523472,vanila-des,50
1901,-4.546644671523472,vanila-des,50
1902,-4.546644671523472,vanila-des,50
1903,-4.546644671523472,vanila-des,50
1904,-4.546644671523472,vanila-des,50
1905,-4.546644671523472,vanila-des,50
1906,-4.546644671523472,vanila-des,50
1907,-4.546644671523472,vanila-des,50
1908,-4.546644671523472,vanila-des,50
1909,-4.546644671523472,vanila-des,50
1910,-4.546644671523472,vanila-des,50
1911,-4.546644671523472,vanila-des,50
1912,-4.546644671523472,vanila-des,50
1913,-4.546644671523472,vanila-des,50
1914,-4.546644671523472,vanila-des,50
1915,-4.546644671523472,vanila-des,50
1916,-4.546644671523472,vanila-des,50
1917,-4.546644671523472,vanila-des,50
1918,-4.546644671523472,vanila-des,50
1919,-4.546644671523472,vanila-des,50
1920,-4.546644671523472,vanila-des,50
1921,-4.546644671523472,vanila-des,50
1922,-4.546644671523472,vanila-des,50
1923,-4.546644671523472,vanila-des,50
1924,-4.6212341339559595,vanila-des,50
1925,-4.6212341339559595,vanila-des,50
1926,-4.6212341339559595,vanila-des,50
1927,-4.6212341339559595,vanila-des,50
1928,-4.6212341339559595,vanila-des,50
1929,-4.6212341339559595,vanila-des,50
1930,-4.6212341339559595,vanila-des,50
1931,-4.6212341339559595,vanila-des,50
1932,-4.6212341339559595,vanila-des,50
1933,-4.6212341339559595,vanila-des,50
1934,-4.6212341339559595,vanila-des,50
1935,-4.6212341339559595,vanila-des,50
1936,-4.6212341339559595,vanila-des,50
1937,-4.6212341339559595,vanila-des,50
1938,-4.6212341339559595,vanila-des,50
1939,-4.6212341339559595,vanila-des,50
1940,-4.6212341339559595,vanila-des,50
1941,-4.6212341339559595,vanila-des,50
1942,-4.6212341339559595,vanila-des,50
1943,-4.6212341339559595,vanila-des,50
1944,-4.6212341339559595,vanila-des,50
1945,-4.6212341339559595,vanila-des,50
1946,-4.6212341339559595,vanila-des,50
1947,-4.6212341339559595,vanila-des,50
1948,-4.6212341339559595,vanila-des,50
1949,-4.6212341339559595,vanila-des,50
1950,-4.6212341339559595,vanila-des,50
1951,-4.6212341339559595,vanila-des,50
1952,-4.6212341339559595,vanila-des,50
1953,-4.6212341339559595,vanila-des,50
1954,-4.6212341339559595,vanila-des,50
1955,-4.6212341339559595,vanila-des,50
1956,-4.6212341339559595,vanila-des,50
1957,-4.6212341339559595,vanila-des,50
1958,-4.6212341339559595,vanila-des,50
1959,-4.6212341339559595,vanila-des,50
1960,-4.6212341339559595,vanila-des,50
1961,-4.6212341339559595,vanila-des,50
1962,-4.6212341339559595,vanila-des,50
1963,-4.6212341339559595,vanila-des,50
1964,-4.6212341339559595,vanila-des,50
1965,-4.6212341339559595,vanila-des,50
1966,-4.6212341339559595,vanila-des,50
1967,-4.6212341339559595,vanila-des,50
1968,-4.6212341339559595,vanila-des,50
1969,-4.6212341339559595,vanila-des,50
1970,-4.6212341339559595,vanila-des,50
1971,-4.6212341339559595,vanila-des,50
1972,-4.6212341339559595,vanila-des,50
1973,-4.6212341339559595,vanila-des,50
1974,-4.6212341339559595,vanila-des,50
1975,-4.6212341339559595,vanila-des,50
1976,-4.6212341339559595,vanila-des,50
1977,-4.6212341339559595,vanila-des,50
1978,-4.6212341339559595,vanila-des,50
1979,-4.6212341339559595,vanila-des,50
1980,-4.6212341339559595,vanila-des,50
1981,-4.6212341339559595,vanila-des,50
1982,-4.6212341339559595,vanila-des,50
1983,-4.6212341339559595,vanila-des,50
1984,-4.6212341339559595,vanila-des,50
1985,-4.6212341339559595,vanila-des,50
1986,-4.6212341339559595,vanila-des,50
1987,-4.6212341339559595,vanila-des,50
1988,-4.6212341339559595,vanila-des,50
1989,-4.714370808673422,vanila-des,50
1990,-4.714370808673422,vanila-des,50
1991,-4.714370808673422,vanila-des,50
1992,-4.714370808673422,vanila-des,50
1993,-4.714370808673422,vanila-des,50
1994,-4.714370808673422,vanila-des,50
1995,-4.714370808673422,vanila-des,50
1996,-4.714370808673422,vanila-des,50
1997,-4.714370808673422,vanila-des,50
1998,-4.714370808673422,vanila-des,50
1999,-4.714370808673422,vanila-des,50
2000,-4.714370808673422,vanila-des,50
2001,-4.714370808673422,vanila-des,50
2002,-4.714370808673422,vanila-des,50
2003,-4.714370808673422,vanila-des,50
2004,-4.714370808673422,vanila-des,50
2005,-4.714370808673422,vanila-des,50
2006,-4.714370808673422,vanila-des,50
2007,-4.714370808673422,vanila-des,50
2008,-4.714370808673422,vanila-des,50
2009,-4.714370808673422,vanila-des,50
2010,-4.714370808673422,vanila-des,50
2011,-4.714370808673422,vanila-des,50
2012,-4.714370808673422,vanila-des,50
2013,-4.714370808673422,vanila-des,50
2014,-4.714370808673422,vanila-des,50
2015,-4.714370808673422,vanila-des,50
2016,-4.714370808673422,vanila-des,50
2017,-4.714370808673422,vanila-des,50
2018,-4.714370808673422,vanila-des,50
2019,-4.714370808673422,vanila-des,50
2020,-4.714370808673422,vanila-des,50
2021,-4.714370808673422,vanila-des,50
2022,-4.714370808673422,vanila-des,50
2023,-4.714370808673422,vanila-des,50
2024,-4.714370808673422,vanila-des,50
2025,-4.714370808673422,vanila-des,50
2026,-4.714370808673422,vanila-des,50
2027,-4.714370808673422,vanila-des,50
2028,-4.714370808673422,vanila-des,50
2029,-4.714370808673422,vanila-des,50
2030,-4.714370808673422,vanila-des,50
2031,-4.714370808673422,vanila-des,50
2032,-4.714370808673422,vanila-des,50
2033,-4.714370808673422,vanila-des,50
2034,-4.714370808673422,vanila-des,50
2035,-4.714370808673422,vanila-des,50
2036,-4.714370808673422,vanila-des,50
2037,-4.714370808673422,vanila-des,50
2038,-4.714370808673422,vanila-des,50
2039,-4.714370808673422,vanila-des,50
2040,-4.714370808673422,vanila-des,50
2041,-4.714370808673422,vanila-des,50
2042,-4.714370808673422,vanila-des,50
2043,-4.714370808673422,vanila-des,50
2044,-4.714370808673422,vanila-des,50
2045,-4.714370808673422,vanila-des,50
2046,-4.714370808673422,vanila-des,50
2047,-4.714370808673422,vanila-des,50
2048,-4.714370808673422,vanila-des,50
2049,-4.714370808673422,vanila-des,50
2050,-4.714370808673422,vanila-des,50
2051,-4.714370808673422,vanila-des,50
2052,-4.714370808673422,vanila-des,50
2053,-4.714370808673422,vanila-des,50
2054,-4.714370808673422,vanila-des,50
2055,-4.714370808673422,vanila-des,50
2056,-4.714370808673422,vanila-des,50
2057,-4.714370808673422,vanila-des,50
2058,-4.714370808673422,vanila-des,50
2059,-4.714370808673422,vanila-des,50
2060,-4.714370808673422,vanila-des,50
2061,-4.714370808673422,vanila-des,50
2062,-4.714370808673422,vanila-des,50
2063,-4.714370808673422,vanila-des,50
2064,-4.714370808673422,vanila-des,50
2065,-4.714370808673422,vanila-des,50
2066,-4.714370808673422,vanila-des,50
2067,-4.714370808673422,vanila-des,50
2068,-4.714370808673422,vanila-des,50
2069,-4.714370808673422,vanila-des,50
2070,-4.714370808673422,vanila-des,50
2071,-4.714370808673422,vanila-des,50
2072,-4.714370808673422,vanila-des,50
2073,-4.714370808673422,vanila-des,50
2074,-4.714370808673422,vanila-des,50
2075,-4.714370808673422,vanila-des,50
2076,-4.714370808673422,vanila-des,50
2077,-4.714370808673422,vanila-des,50
2078,-4.714370808673422,vanila-des,50
2079,-4.714370808673422,vanila-des,50
2080,-4.714370808673422,vanila-des,50
2081,-4.714370808673422,vanila-des,50
2082,-4.714370808673422,vanila-des,50
2083,-4.714370808673422,vanila-des,50
2084,-4.714370808673422,vanila-des,50
2085,-4.714370808673422,vanila-des,50
2086,-4.714370808673422,vanila-des,50
2087,-4.714370808673422,vanila-des,50
2088,-4.714370808673422,vanila-des,50
2089,-4.714370808673422,vanila-des,50
2090,-4.714370808673422,vanila-des,50
2091,-4.714370808673422,vanila-des,50
2092,-4.714370808673422,vanila-des,50
2093,-4.714370808673422,vanila-des,50
2094,-4.714370808673422,vanila-des,50
2095,-4.714370808673422,vanila-des,50
2096,-4.714370808673422,vanila-des,50
2097,-4.714370808673422,vanila-des,50
2098,-4.714370808673422,vanila-des,50
2099,-4.714370808673422,vanila-des,50
2100,-4.714370808673422,vanila-des,50
2101,-4.714370808673422,vanila-des,50
2102,-4.714370808673422,vanila-des,50
2103,-4.714370808673422,vanila-des,50
2104,-4.714370808673422,vanila-des,50
2105,-4.714370808673422,vanila-des,50
2106,-4.714370808673422,vanila-des,50
2107,-4.714370808673422,vanila-des,50
2108,-4.714370808673422,vanila-des,50
2109,-4.714370808673422,vanila-des,50
2110,-4.714370808673422,vanila-des,50
2111,-4.714370808673422,vanila-des,50
2112,-4.714370808673422,vanila-des,50
2113,-4.714370808673422,vanila-des,50
2114,-4.714370808673422,vanila-des,50
2115,-4.714370808673422,vanila-des,50
2116,-4.714370808673422,vanila-des,50
2117,-4.714370808673422,vanila-des,50
2118,-4.714370808673422,vanila-des,50
2119,-4.714370808673422,vanila-des,50
2120,-4.714370808673422,vanila-des,50
2121,-4.714370808673422,vanila-des,50
2122,-4.714370808673422,vanila-des,50
2123,-4.714370808673422,vanila-des,50
2124,-4.714370808673422,vanila-des,50
2125,-4.714370808673422,vanila-des,50
2126,-4.714370808673422,vanila-des,50
2127,-4.714370808673422,vanila-des,50
2128,-4.714370808673422,vanila-des,50
2129,-4.714370808673422,vanila-des,50
2130,-4.714370808673422,vanila-des,50
2131,-4.714370808673422,vanila-des,50
2132,-4.714370808673422,vanila-des,50
2133,-4.714370808673422,vanila-des,50
2134,-4.714370808673422,vanila-des,50
2135,-4.714370808673422,vanila-des,50
2136,-4.714370808673422,vanila-des,50
2137,-4.714370808673422,vanila-des,50
2138,-4.714370808673422,vanila-des,50
2139,-4.714370808673422,vanila-des,50
2140,-4.714370808673422,vanila-des,50
2141,-4.714370808673422,vanila-des,50
2142,-4.714370808673422,vanila-des,50
2143,-4.714370808673422,vanila-des,50
2144,-4.714370808673422,vanila-des,50
2145,-4.714370808673422,vanila-des,50
2146,-4.714370808673422,vanila-des,50
2147,-4.714370808673422,vanila-des,50
2148,-4.714370808673422,vanila-des,50
2149,-4.714370808673422,vanila-des,50
2150,-4.714370808673422,vanila-des,50
2151,-4.714370808673422,vanila-des,50
2152,-4.714370808673422,vanila-des,50
2153,-4.714370808673422,vanila-des,50
2154,-4.714370808673422,vanila-des,50
2155,-4.714370808673422,vanila-des,50
2156,-4.714370808673422,vanila-des,50
2157,-4.714370808673422,vanila-des,50
2158,-4.714370808673422,vanila-des,50
2159,-4.714370808673422,vanila-des,50
2160,-4.714370808673422,vanila-des,50
2161,-4.714370808673422,vanila-des,50
2162,-4.714370808673422,vanila-des,50
2163,-4.714370808673422,vanila-des,50
2164,-4.714370808673422,vanila-des,50
2165,-4.714370808673422,vanila-des,50
2166,-4.714370808673422,vanila-des,50
2167,-4.714370808673422,vanila-des,50
2168,-4.714370808673422,vanila-des,50
2169,-4.714370808673422,vanila-des,50
2170,-4.714370808673422,vanila-des,50
2171,-4.714370808673422,vanila-des,50
2172,-4.714370808673422,vanila-des,50
2173,-4.714370808673422,vanila-des,50
2174,-4.714370808673422,vanila-des,50
2175,-4.714370808673422,vanila-des,50
2176,-4.714370808673422,vanila-des,50
2177,-4.714370808673422,vanila-des,50
2178,-4.714370808673422,vanila-des,50
2179,-4.714370808673422,vanila-des,50
2180,-4.714370808673422,vanila-des,50
2181,-4.714370808673422,vanila-des,50
2182,-4.714370808673422,vanila-des,50
2183,-4.714370808673422,vanila-des,50
2184,-4.714370808673422,vanila-des,50
2185,-4.714370808673422,vanila-des,50
2186,-4.714370808673422,vanila-des,50
2187,-4.723136158994032,vanila-des,50
2188,-4.723136158994032,vanila-des,50
2189,-4.723136158994032,vanila-des,50
2190,-4.723136158994032,vanila-des,50
2191,-4.723136158994032,vanila-des,50
2192,-4.723136158994032,vanila-des,50
2193,-4.723136158994032,vanila-des,50
2194,-4.723136158994032,vanila-des,50
2195,-4.723136158994032,vanila-des,50
2196,-4.723136158994032,vanila-des,50
2197,-4.723136158994032,vanila-des,50
2198,-4.723136158994032,vanila-des,50
2199,-4.723136158994032,vanila-des,50
2200,-4.723136158994032,vanila-des,50
2201,-4.723136158994032,vanila-des,50
2202,-4.723136158994032,vanila-des,50
2203,-4.723136158994032,vanila-des,50
2204,-4.723136158994032,vanila-des,50
2205,-4.723136158994032,vanila-des,50
2206,-4.723136158994032,vanila-des,50
2207,-4.723136158994032,vanila-des,50
2208,-4.723136158994032,vanila-des,50
2209,-4.723136158994032,vanila-des,50
2210,-4.723136158994032,vanila-des,50
2211,-4.723136158994032,vanila-des,50
2212,-4.723136158994032,vanila-des,50
2213,-4.723136158994032,vanila-des,50
2214,-4.723136158994032,vanila-des,50
2215,-4.723136158994032,vanila-des,50
2216,-4.723136158994032,vanila-des,50
2217,-4.723136158994032,vanila-des,50
2218,-4.723136158994032,vanila-des,50
2219,-4.723136158994032,vanila-des,50
2220,-4.723136158994032,vanila-des,50
2221,-4.723136158994032,vanila-des,50
2222,-4.723136158994032,vanila-des,50
2223,-4.723136158994032,vanila-des,50
2224,-4.723136158994032,vanila-des,50
2225,-4.723136158994032,vanila-des,50
2226,-4.723136158994032,vanila-des,50
2227,-4.723136158994032,vanila-des,50
2228,-4.723136158994032,vanila-des,50
2229,-4.723136158994032,vanila-des,50
2230,-4.723136158994032,vanila-des,50
2231,-4.723136158994032,vanila-des,50
2232,-4.723136158994032,vanila-des,50
2233,-4.723136158994032,vanila-des,50
2234,-4.723136158994032,vanila-des,50
2235,-4.723136158994032,vanila-des,50
2236,-4.723136158994032,vanila-des,50
2237,-4.723136158994032,vanila-des,50
2238,-4.723136158994032,vanila-des,50
2239,-4.723136158994032,vanila-des,50
2240,-4.723136158994032,vanila-des,50
2241,-4.723136158994032,vanila-des,50
2242,-4.723136158994032,vanila-des,50
2243,-4.723136158994032,vanila-des,50
2244,-4.723136158994032,vanila-des,50
2245,-4.723136158994032,vanila-des,50
2246,-4.723136158994032,vanila-des,50
2247,-4.723136158994032,vanila-des,50
2248,-4.723136158994032,vanila-des,50
2249,-4.723136158994032,vanila-des,50
2250,-4.723136158994032,vanila-des,50
2251,-4.723136158994032,vanila-des,50
2252,-4.723136158994032,vanila-des,50
2253,-4.723136158994032,vanila-des,50
2254,-4.723136158994032,vanila-des,50
2255,-4.723136158994032,vanila-des,50
2256,-4.723136158994032,vanila-des,50
2257,-4.723136158994032,vanila-des,50
2258,-4.723136158994032,vanila-des,50
2259,-4.723136158994032,vanila-des,50
2260,-4.723136158994032,vanila-des,50
2261,-4.723136158994032,vanila-des,50
2262,-4.723136158994032,vanila-des,50
2263,-4.723136158994032,vanila-des,50
2264,-4.723136158994032,vanila-des,50
2265,-4.723136158994032,vanila-des,50
2266,-4.723136158994032,vanila-des,50
2267,-4.723136158994032,vanila-des,50
2268,-4.723136158994032,vanila-des,50
2269,-4.723136158994032,vanila-des,50
2270,-4.723136158994032,vanila-des,50
2271,-4.723136158994032,vanila-des,50
2272,-4.723136158994032,vanila-des,50
2273,-4.723136158994032,vanila-des,50
2274,-4.723136158994032,vanila-des,50
2275,-4.723136158994032,vanila-des,50
2276,-4.723136158994032,vanila-des,50
2277,-4.723136158994032,vanila-des,50
2278,-4.723136158994032,vanila-des,50
2279,-4.723136158994032,vanila-des,50
2280,-4.723136158994032,vanila-des,50
2281,-4.723136158994032,vanila-des,50
2282,-4.723136158994032,vanila-des,50
2283,-4.723136158994032,vanila-des,50
2284,-4.723136158994032,vanila-des,50
2285,-4.723136158994032,vanila-des,50
2286,-4.723136158994032,vanila-des,50
2287,-4.723136158994032,vanila-des,50
2288,-4.723136158994032,vanila-des,50
2289,-4.723136158994032,vanila-des,50
2290,-4.723136158994032,vanila-des,50
2291,-4.723136158994032,vanila-des,50
2292,-4.723136158994032,vanila-des,50
2293,-4.723136158994032,vanila-des,50
2294,-4.723136158994032,vanila-des,50
2295,-4.723136158994032,vanila-des,50
2296,-4.723136158994032,vanila-des,50
2297,-4.723136158994032,vanila-des,50
2298,-4.723136158994032,vanila-des,50
2299,-4.723136158994032,vanila-des,50
2300,-4.723136158994032,vanila-des,50
2301,-4.723136158994032,vanila-des,50
2302,-4.723136158994032,vanila-des,50
2303,-4.723136158994032,vanila-des,50
2304,-4.723136158994032,vanila-des,50
2305,-4.723136158994032,vanila-des,50
2306,-4.723136158994032,vanila-des,50
2307,-4.723136158994032,vanila-des,50
2308,-4.723136158994032,vanila-des,50
2309,-4.723136158994032,vanila-des,50
2310,-4.723136158994032,vanila-des,50
2311,-4.723136158994032,vanila-des,50
2312,-4.723136158994032,vanila-des,50
2313,-4.723136158994032,vanila-des,50
2314,-4.723136158994032,vanila-des,50
2315,-4.723136158994032,vanila-des,50
2316,-4.723136158994032,vanila-des,50
2317,-4.723136158994032,vanila-des,50
2318,-4.723136158994032,vanila-des,50
2319,-4.723136158994032,vanila-des,50
2320,-4.723136158994032,vanila-des,50
2321,-4.723136158994032,vanila-des,50
2322,-4.723136158994032,vanila-des,50
2323,-4.723136158994032,vanila-des,50
2324,-4.723136158994032,vanila-des,50
2325,-4.723136158994032,vanila-des,50
2326,-4.723136158994032,vanila-des,50
2327,-4.723136158994032,vanila-des,50
2328,-4.723136158994032,vanila-des,50
2329,-4.723136158994032,vanila-des,50
2330,-4.723136158994032,vanila-des,50
2331,-4.723136158994032,vanila-des,50
2332,-4.723136158994032,vanila-des,50
2333,-4.723136158994032,vanila-des,50
2334,-4.723136158994032,vanila-des,50
2335,-4.723136158994032,vanila-des,50
2336,-4.723136158994032,vanila-des,50
2337,-4.723136158994032,vanila-des,50
2338,-4.723136158994032,vanila-des,50
2339,-4.723136158994032,vanila-des,50
2340,-4.723136158994032,vanila-des,50
2341,-4.723136158994032,vanila-des,50
2342,-4.723136158994032,vanila-des,50
2343,-4.723136158994032,vanila-des,50
2344,-4.723136158994032,vanila-des,50
2345,-4.723136158994032,vanila-des,50
2346,-4.723136158994032,vanila-des,50
2347,-4.723136158994032,vanila-des,50
2348,-4.723136158994032,vanila-des,50
2349,-4.723136158994032,vanila-des,50
2350,-4.723136158994032,vanila-des,50
2351,-4.723136158994032,vanila-des,50
2352,-4.723136158994032,vanila-des,50
2353,-4.723136158994032,vanila-des,50
2354,-4.723136158994032,vanila-des,50
2355,-4.723136158994032,vanila-des,50
2356,-4.723136158994032,vanila-des,50
2357,-4.723136158994032,vanila-des,50
2358,-4.723136158994032,vanila-des,50
2359,-4.723136158994032,vanila-des,50
2360,-4.723136158994032,vanila-des,50
2361,-4.723136158994032,vanila-des,50
2362,-4.723136158994032,vanila-des,50
2363,-4.723136158994032,vanila-des,50
2364,-4.723136158994032,vanila-des,50
2365,-4.723136158994032,vanila-des,50
2366,-4.723136158994032,vanila-des,50
2367,-4.723136158994032,vanila-des,50
2368,-4.723136158994032,vanila-des,50
2369,-4.723136158994032,vanila-des,50
2370,-4.723136158994032,vanila-des,50
2371,-4.723136158994032,vanila-des,50
2372,-4.723136158994032,vanila-des,50
2373,-4.723136158994032,vanila-des,50
2374,-4.723136158994032,vanila-des,50
2375,-4.723136158994032,vanila-des,50
2376,-4.723136158994032,vanila-des,50
2377,-4.723136158994032,vanila-des,50
2378,-4.723136158994032,vanila-des,50
2379,-4.723136158994032,vanila-des,50
2380,-4.723136158994032,vanila-des,50
2381,-4.723136158994032,vanila-des,50
2382,-4.723136158994032,vanila-des,50
2383,-4.723136158994032,vanila-des,50
2384,-4.723136158994032,vanila-des,50
2385,-4.723136158994032,vanila-des,50
2386,-4.723136158994032,vanila-des,50
2387,-4.723136158994032,vanila-des,50
2388,-4.723136158994032,vanila-des,50
2389,-4.723136158994032,vanila-des,50
2390,-4.723136158994032,vanila-des,50
2391,-4.723136158994032,vanila-des,50
2392,-4.723136158994032,vanila-des,50
2393,-4.723136158994032,vanila-des,50
2394,-4.723136158994032,vanila-des,50
2395,-4.723136158994032,vanila-des,50
2396,-4.723136158994032,vanila-des,50
2397,-4.723136158994032,vanila-des,50
2398,-4.723136158994032,vanila-des,50
2399,-4.723136158994032,vanila-des,50
2400,-4.723136158994032,vanila-des,50
2401,-4.723136158994032,vanila-des,50
2402,-4.723136158994032,vanila-des,50
2403,-4.723136158994032,vanila-des,50
2404,-4.723136158994032,vanila-des,50
2405,-4.723136158994032,vanila-des,50
2406,-4.723136158994032,vanila-des,50
2407,-4.723136158994032,vanila-des,50
2408,-4.723136158994032,vanila-des,50
2409,-4.723136158994032,vanila-des,50
2410,-4.723136158994032,vanila-des,50
2411,-4.723136158994032,vanila-des,50
2412,-4.723136158994032,vanila-des,50
2413,-4.723136158994032,vanila-des,50
2414,-4.723136158994032,vanila-des,50
2415,-4.723136158994032,vanila-des,50
2416,-4.723136158994032,vanila-des,50
2417,-4.723136158994032,vanila-des,50
2418,-4.737254515477714,vanila-des,50
2419,-4.737254515477714,vanila-des,50
2420,-4.737254515477714,vanila-des,50
2421,-4.737254515477714,vanila-des,50
2422,-4.737254515477714,vanila-des,50
2423,-4.737254515477714,vanila-des,50
2424,-4.737254515477714,vanila-des,50
2425,-4.737254515477714,vanila-des,50
2426,-4.737254515477714,vanila-des,50
2427,-4.737254515477714,vanila-des,50
2428,-4.737254515477714,vanila-des,50
2429,-4.737254515477714,vanila-des,50
2430,-4.737254515477714,vanila-des,50
2431,-4.737254515477714,vanila-des,50
2432,-4.737254515477714,vanila-des,50
2433,-4.737254515477714,vanila-des,50
2434,-4.737254515477714,vanila-des,50
2435,-4.737254515477714,vanila-des,50
2436,-4.737254515477714,vanila-des,50
2437,-4.737254515477714,vanila-des,50
2438,-4.737254515477714,vanila-des,50
2439,-4.737254515477714,vanila-des,50
2440,-4.737254515477714,vanila-des,50
2441,-4.737254515477714,vanila-des,50
2442,-4.737254515477714,vanila-des,50
2443,-4.737254515477714,vanila-des,50
2444,-4.737254515477714,vanila-des,50
2445,-4.737254515477714,vanila-des,50
2446,-4.737254515477714,vanila-des,50
2447,-4.737254515477714,vanila-des,50
2448,-4.737254515477714,vanila-des,50
2449,-4.737254515477714,vanila-des,50
2450,-4.737254515477714,vanila-des,50
2451,-4.737254515477714,vanila-des,50
2452,-4.737254515477714,vanila-des,50
2453,-4.737254515477714,vanila-des,50
2454,-4.737254515477714,vanila-des,50
2455,-4.737254515477714,vanila-des,50
2456,-4.737254515477714,vanila-des,50
2457,-4.737254515477714,vanila-des,50
2458,-4.737254515477714,vanila-des,50
2459,-4.737254515477714,vanila-des,50
2460,-4.737254515477714,vanila-des,50
2461,-4.737254515477714,vanila-des,50
2462,-4.737254515477714,vanila-des,50
2463,-4.737254515477714,vanila-des,50
2464,-4.737254515477714,vanila-des,50
2465,-4.737254515477714,vanila-des,50
2466,-4.737254515477714,vanila-des,50
2467,-4.737254515477714,vanila-des,50
2468,-4.737254515477714,vanila-des,50
2469,-4.737254515477714,vanila-des,50
2470,-4.737254515477714,vanila-des,50
2471,-4.737254515477714,vanila-des,50
2472,-4.737254515477714,vanila-des,50
2473,-4.737254515477714,vanila-des,50
2474,-4.737254515477714,vanila-des,50
2475,-4.737254515477714,vanila-des,50
2476,-4.737254515477714,vanila-des,50
2477,-4.737254515477714,vanila-des,50
2478,-4.737254515477714,vanila-des,50
2479,-4.737254515477714,vanila-des,50
2480,-4.737254515477714,vanila-des,50
2481,-4.737254515477714,vanila-des,50
2482,-4.737254515477714,vanila-des,50
2483,-4.737254515477714,vanila-des,50
2484,-4.737254515477714,vanila-des,50
2485,-4.737254515477714,vanila-des,50
2486,-4.737254515477714,vanila-des,50
2487,-4.737254515477714,vanila-des,50
